class,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0,0.17464292,0.635010958,-0.73510015,0.167563528,0.624496818,-0.725323677,0.170960039,0.621234238,-0.725267768,0.174341053,0.617824852,-0.725374579,0.155987054,0.632145643,-0.713764548,0.150541663,0.634103596,-0.713993251,0.144795567,0.635808408,-0.71407485,0.179295599,0.608710229,-0.540383041,0.135558009,0.632996798,-0.495217144,0.193525314,0.6331985,-0.654923081,0.176597714,0.641995311,-0.642897785,0.277528048,0.604034185,-0.460028172,0.136438429,0.666109502,-0.289163321,0.341390312,0.677089095,-0.627327085,0.104018092,0.716955721,-0.52904284,0.230755508,0.724372149,-0.795561075,0.061587572,0.746390641,-0.988056839,0.206032246,0.732895374,-0.855701208,0.041521639,0.757394016,-1.076143861,0.188407257,0.729355752,-0.842542171,0.047760814,0.754478753,-1.084587455,0.193971694,0.726263106,-0.792491138,0.058745656,0.750400543,-1.007911325,0.455097526,0.650252819,-0.031567335,0.424868017,0.698855817,0.031031528,0.632697463,0.668008864,-0.169203013,0.553026676,0.756129742,-0.450313091,0.771356642,0.702855468,0.218771175,0.661087632,0.710668623,0.154405862,0.777739644,0.702536047,0.249389187,0.653426588,0.698727369,0.213230222,0.853602409,0.725310981,0.048844993,0.746590912,0.7116611,0.100750215
0,0.17294386,0.640216291,-0.801431715,0.166726828,0.630065322,-0.7981866,0.170291543,0.627096534,-0.798097968,0.173510373,0.624029756,-0.798219442,0.154845119,0.635232031,-0.779628575,0.149995089,0.636171877,-0.779858172,0.144892782,0.636971235,-0.779968202,0.177075595,0.614323497,-0.6347965,0.138702065,0.632911205,-0.556987166,0.190966472,0.639729202,-0.728582263,0.176200092,0.645415723,-0.706995368,0.283073097,0.605460942,-0.562555254,0.138232768,0.666941106,-0.357284158,0.345348954,0.681025267,-0.750577092,0.106441468,0.717160106,-0.628072739,0.234649569,0.727963686,-0.895549595,0.061194241,0.747849345,-1.107622266,0.21007444,0.736247361,-0.961503506,0.041787803,0.757646084,-1.200629234,0.191527233,0.732369363,-0.94445622,0.04788509,0.754182875,-1.212064743,0.196856499,0.729351938,-0.891841352,0.057769891,0.751078606,-1.130390406,0.464158684,0.650319099,-0.037742384,0.433353543,0.701029778,0.037039697,0.63831532,0.67128861,-0.177418575,0.551854253,0.760914803,-0.463172078,0.783086419,0.702926934,0.238861442,0.658701718,0.711929083,0.187712103,0.792929411,0.703539133,0.271632284,0.651395798,0.698949039,0.252159506,0.863887846,0.724766791,0.068468325,0.737123132,0.709394455,0.158873528
0,0.176171511,0.642413855,-0.830905676,0.16968596,0.632352889,-0.832552314,0.172829211,0.629527628,-0.832457244,0.175699741,0.626597941,-0.832593679,0.15898329,0.637109637,-0.806774676,0.154347479,0.637847185,-0.806999743,0.149427146,0.638476193,-0.807123482,0.179294601,0.616146922,-0.689490974,0.144137233,0.63312906,-0.579308987,0.192619771,0.641637981,-0.765154421,0.179797232,0.647338748,-0.734260201,0.290640682,0.606558979,-0.619215906,0.143692851,0.666001081,-0.376547545,0.351637632,0.680885315,-0.809484243,0.105912507,0.715185165,-0.630518377,0.238196462,0.730240345,-0.940606833,0.060415473,0.747668028,-1.100284457,0.214823961,0.737870395,-1.011716723,0.040444225,0.758393168,-1.193599701,0.196763203,0.733042359,-0.991505682,0.046372026,0.755017936,-1.208253622,0.201447725,0.730070293,-0.93568927,0.056193769,0.7514835,-1.124370098,0.465823054,0.649421811,-0.053627677,0.433022678,0.700788915,0.052926689,0.641413689,0.676554203,-0.155366614,0.558027029,0.760738552,-0.395584941,0.783603013,0.703966558,0.308829427,0.660833538,0.709070444,0.277119547,0.79183203,0.70334816,0.34686172,0.6527946,0.694667876,0.344437361,0.866446376,0.724466324,0.150969788,0.745351315,0.709738374,0.252440572
0,0.174554259,0.644186258,-0.797158897,0.168127179,0.634013772,-0.802529991,0.171152323,0.631230474,-0.802435815,0.174048632,0.628303766,-0.802559316,0.157954156,0.638903558,-0.772906184,0.153669208,0.639650583,-0.773147404,0.149178952,0.640219271,-0.773278654,0.180467308,0.617115259,-0.679544151,0.147937566,0.632784307,-0.551688075,0.191900164,0.642902911,-0.739178777,0.179723293,0.648586154,-0.703144848,0.293689817,0.607174516,-0.613984346,0.14977175,0.66457212,-0.362299442,0.351665139,0.682624638,-0.791202545,0.109868117,0.713242233,-0.59487474,0.237358138,0.730307281,-0.906368434,0.063524961,0.746671319,-1.042994142,0.214051336,0.737403035,-0.97682023,0.04407841,0.757197261,-1.13504529,0.196556836,0.732617259,-0.960390568,0.048775524,0.754539311,-1.151280403,0.201501042,0.729519904,-0.902860403,0.058438152,0.751187205,-1.067480206,0.469430715,0.650272846,-0.056905009,0.434928924,0.701215267,0.056132067,0.63983196,0.676645696,-0.171341017,0.563157856,0.760326326,-0.328368992,0.784753501,0.702260733,0.288111717,0.661767125,0.711016715,0.39747557,0.794393003,0.701975346,0.32670629,0.651691079,0.698239625,0.471617073,0.864719033,0.724779487,0.144899771,0.742924094,0.712130249,0.405887008
0,0.175386429,0.645736516,-0.83422786,0.168879837,0.635676146,-0.841054678,0.172334224,0.633013129,-0.840971649,0.17572087,0.630131662,-0.841126502,0.157865793,0.64032793,-0.808170974,0.153464109,0.640863895,-0.808406889,0.14876464,0.641258478,-0.808556259,0.18295829,0.618702233,-0.716341674,0.147708535,0.634693444,-0.573175609,0.192911744,0.644894958,-0.774720252,0.180125475,0.649948537,-0.734396815,0.298754871,0.609246016,-0.636716068,0.147758454,0.66329509,-0.365674138,0.353990614,0.681379974,-0.810307086,0.109604716,0.712231517,-0.570854783,0.238449514,0.729365587,-0.936696053,0.062119212,0.74626869,-1.019279599,0.215588123,0.736520946,-1.010595798,0.043396235,0.757484853,-1.110637307,0.197173253,0.731820703,-0.994353592,0.048560109,0.754873276,-1.129786253,0.202022195,0.728904665,-0.933039665,0.058066163,0.75138098,-1.044625163,0.468090951,0.651864827,-0.061131328,0.433432609,0.702823699,0.060390331,0.6433357,0.681445122,-0.180073202,0.569571733,0.760486305,-0.238366619,0.785693944,0.702800393,0.275513738,0.662983418,0.711382389,0.525388956,0.795918345,0.702188134,0.313768297,0.651168346,0.698308945,0.603101432,0.866891623,0.726059616,0.118692197,0.742536068,0.713611066,0.527468681
0,0.172376513,0.647870123,-0.810928881,0.165975004,0.637973011,-0.825543523,0.169189095,0.635640502,-0.825448334,0.172410727,0.633185983,-0.8255952,0.15648067,0.641628742,-0.785555601,0.15293178,0.641688883,-0.785798073,0.149179816,0.641627014,-0.785913706,0.182487622,0.622033656,-0.739195704,0.1514498,0.633812845,-0.563871324,0.190839022,0.647206128,-0.766175926,0.179775983,0.651102066,-0.716408193,0.301335335,0.610669732,-0.675952494,0.154332519,0.661771894,-0.366946369,0.352979541,0.683880806,-0.862379313,0.108038872,0.707855761,-0.562730074,0.238852248,0.73026967,-0.98087734,0.063393921,0.745681703,-1.004991889,0.21375677,0.737175584,-1.060253263,0.044328421,0.757038176,-1.09239614,0.196812838,0.732173204,-1.041240096,0.049504668,0.755199671,-1.119707823,0.202096343,0.728912115,-0.976834357,0.059632242,0.751642346,-1.033499718,0.469553292,0.65160954,-0.077491745,0.436894834,0.702709615,0.07671842,0.638834834,0.684790194,-0.216474831,0.572180271,0.761230528,-0.151402369,0.78703624,0.704891384,0.216816887,0.657344997,0.713045716,0.625676215,0.798921108,0.703659177,0.253244758,0.64710933,0.700374603,0.705169201,0.869273186,0.72816503,0.068157762,0.73736465,0.715147793,0.654719174
0,0.173743874,0.649706125,-0.768222451,0.16701901,0.639299691,-0.788377047,0.170615852,0.63674283,-0.788265824,0.174112022,0.634104192,-0.78840673,0.157399714,0.643166184,-0.743139565,0.154180139,0.643151224,-0.743381143,0.150777817,0.642966628,-0.743477881,0.186015517,0.62187916,-0.733155489,0.156601101,0.632934332,-0.533825696,0.193273485,0.648336947,-0.735769033,0.181943431,0.652524292,-0.678975999,0.303836942,0.611711323,-0.686566532,0.161036998,0.657550991,-0.345825791,0.353488415,0.686662853,-0.867871523,0.109511077,0.704466522,-0.50703454,0.238348857,0.730572939,-0.965213537,0.064054132,0.744838476,-0.914302289,0.213343471,0.738218486,-1.046868563,0.045569863,0.756385982,-0.996047437,0.196551323,0.733417869,-1.027108431,0.050703108,0.754643917,-1.026178122,0.202200204,0.729980111,-0.960987031,0.060486645,0.751037657,-0.942982495,0.471739948,0.650788605,-0.084375106,0.439606845,0.702560186,0.083639182,0.632680833,0.689472079,-0.282396913,0.572784126,0.761927962,-0.127134383,0.784443557,0.705794275,0.128394142,0.654777229,0.711897612,0.623962641,0.79643625,0.703132987,0.164159805,0.647837877,0.698595345,0.700858176,0.867907107,0.729324043,-0.012589316,0.742164254,0.716053486,0.656512856
0,0.17379725,0.650768936,-0.708507419,0.166201293,0.641171873,-0.730118394,0.169548154,0.638714135,-0.730002403,0.172702074,0.636191308,-0.730131984,0.157512069,0.644570708,-0.68352294,0.154747933,0.644438267,-0.683759093,0.15178892,0.644183278,-0.68384707,0.185036823,0.6233024,-0.691849709,0.158891708,0.633953631,-0.486087888,0.192686617,0.649252295,-0.683642805,0.182951272,0.652878284,-0.624830127,0.305213839,0.610940874,-0.657384455,0.165968478,0.657585025,-0.327555627,0.356134951,0.687203586,-0.830361247,0.115402289,0.706917763,-0.505639136,0.240754843,0.730735421,-0.898388445,0.062868118,0.746017694,-0.899316132,0.215015426,0.736938834,-0.972758293,0.045164224,0.756488323,-0.978721023,0.197883219,0.731791735,-0.951985657,0.050088521,0.753928423,-1.004210114,0.203272402,0.728954613,-0.89291364,0.059116453,0.750702024,-0.926053941,0.479971647,0.65083307,-0.079312168,0.447995156,0.703812361,0.078612499,0.634077668,0.691555381,-0.342996985,0.577109516,0.762104869,-0.160049736,0.783488035,0.707840502,0.042627152,0.66000706,0.710570395,0.577403426,0.795491457,0.704883039,0.077219188,0.650933743,0.695704103,0.652983487,0.867699504,0.731224358,-0.090376295,0.740764022,0.716155887,0.621188879
0,0.171684504,0.653247356,-0.713363707,0.163844943,0.64359659,-0.736076593,0.167363763,0.640920937,-0.735973895,0.170810461,0.638192534,-0.736099184,0.155497909,0.647221327,-0.686376035,0.152892113,0.64716202,-0.686610818,0.150200695,0.646965325,-0.686694205,0.18537204,0.624376774,-0.700640619,0.160950154,0.634926498,-0.480386466,0.192452788,0.651463151,-0.689450443,0.182308108,0.655344129,-0.62650919,0.307549149,0.611004889,-0.672062218,0.168583274,0.660355687,-0.319184005,0.353937417,0.68716675,-0.861430764,0.121095262,0.707112193,-0.50872618,0.240542546,0.730574846,-0.937573433,0.070835203,0.743378878,-0.922986329,0.214724898,0.73636955,-1.017841816,0.051673949,0.755408943,-1.006748557,0.1988585,0.731996059,-0.997030556,0.055441678,0.753631473,-1.031192541,0.204459429,0.729004622,-0.932703376,0.065244138,0.749858439,-0.950096369,0.482237637,0.651549578,-0.091923647,0.452026039,0.704017758,0.091182366,0.638276875,0.695556521,-0.299225122,0.580940723,0.764117301,-0.106131047,0.781920195,0.708229721,0.109456137,0.659273028,0.711631417,0.639622569,0.794293284,0.70454222,0.146261722,0.651980758,0.697340608,0.716790617,0.863674223,0.731988847,-0.023581253,0.74196589,0.716479659,0.683952034
0,0.171421707,0.654739082,-0.670591772,0.164430708,0.644285619,-0.694608569,0.167690068,0.641388118,-0.694493651,0.170877039,0.638480127,-0.694598973,0.155342638,0.648563564,-0.644243956,0.152267784,0.648712158,-0.644484639,0.149012446,0.648736835,-0.644558907,0.185887486,0.624484062,-0.67206949,0.158231139,0.636184275,-0.449163228,0.193198189,0.653649688,-0.652050674,0.181207955,0.657677352,-0.588330567,0.31308201,0.614808083,-0.657079279,0.173707515,0.657244861,-0.291090369,0.356615484,0.691478372,-0.85556519,0.118439704,0.706444263,-0.466603696,0.238247663,0.733587265,-0.94309032,0.067510486,0.742754936,-0.859307289,0.210324794,0.738760173,-1.0265131,0.048773617,0.753232062,-0.937436938,0.198993027,0.734063268,-1.00198102,0.054240555,0.752632558,-0.962038934,0.203849077,0.731214464,-0.937669516,0.064414352,0.749249816,-0.885577083,0.485250741,0.651170433,-0.101234317,0.454908162,0.701530099,0.100442089,0.641722977,0.700153351,-0.299399883,0.58097297,0.766861796,-0.048770055,0.783263087,0.708116114,0.100160621,0.654425263,0.712391853,0.688887477,0.798030436,0.705251217,0.137374088,0.647236109,0.697790861,0.766291022,0.865601361,0.731829524,-0.016654314,0.735386908,0.713978171,0.755710423
0,0.176709682,0.654873133,-0.691311479,0.168949485,0.645238042,-0.711331189,0.172172934,0.64246428,-0.711230695,0.175452262,0.639577448,-0.711360157,0.160397619,0.648954034,-0.664382398,0.157347709,0.648928046,-0.664611459,0.154016167,0.648840368,-0.664684772,0.188973293,0.626181781,-0.668938279,0.161172837,0.637800694,-0.461399049,0.197437271,0.653917968,-0.665073156,0.186612874,0.657375455,-0.605915904,0.316308707,0.614441276,-0.646173775,0.172403723,0.662213147,-0.291029811,0.356130898,0.690120935,-0.86966747,0.11751774,0.704516351,-0.465501994,0.239899978,0.732123673,-0.997300744,0.067510486,0.742162704,-0.857785344,0.213355631,0.73791647,-1.083566785,0.049398333,0.753109097,-0.935453951,0.201896429,0.733455002,-1.057029724,0.054509047,0.752539992,-0.960660577,0.206871346,0.730322599,-0.991708279,0.063667595,0.749018073,-0.884220779,0.483427227,0.65165472,-0.096866861,0.455559313,0.70285207,0.096108407,0.64224267,0.702106953,-0.300403088,0.584921122,0.769438744,-0.06104324,0.784536242,0.70745182,0.087174743,0.660573483,0.714247763,0.662977219,0.802187443,0.703701317,0.122401081,0.652669251,0.699522853,0.737936914,0.869751036,0.731826723,-0.044637643,0.747160435,0.718577445,0.709110141
0,0.179606274,0.656082094,-0.725650012,0.171618432,0.64640063,-0.748024225,0.175035685,0.643489063,-0.747913957,0.178521901,0.64040935,-0.748042881,0.162305444,0.650463521,-0.699811459,0.159148157,0.650490999,-0.700046957,0.155832231,0.65047735,-0.700096488,0.191167384,0.626380146,-0.708267331,0.161930144,0.639043748,-0.494942605,0.199834973,0.654204309,-0.699568987,0.187905177,0.657931149,-0.638731182,0.316548675,0.615640521,-0.681264043,0.171744972,0.66189158,-0.320602179,0.357940763,0.692260206,-0.901646852,0.120712578,0.706881881,-0.499635488,0.239880294,0.731818557,-1.021720409,0.068361729,0.743139267,-0.905236244,0.212200105,0.736726463,-1.109417796,0.051396519,0.753444195,-0.984868348,0.201108143,0.732197583,-1.085267305,0.055710997,0.752656817,-1.010766983,0.206593305,0.729443669,-1.016937971,0.064652175,0.749397218,-0.932062626,0.485697061,0.651103139,-0.099666588,0.456893235,0.702673316,0.098902859,0.642702639,0.703575611,-0.281710207,0.586161733,0.769744337,-0.049025431,0.789921343,0.708301485,0.12642546,0.65599215,0.715172291,0.707214057,0.807516336,0.704865873,0.163997769,0.646585703,0.701081872,0.786048651,0.873029172,0.732005775,0.003808488,0.740486503,0.718376875,0.764411509
0,0.182696328,0.656663895,-0.730789781,0.174255997,0.647016764,-0.75237,0.177704185,0.644045711,-0.75226438,0.181182414,0.640931249,-0.752398014,0.164832383,0.651346505,-0.705363274,0.161611378,0.651480079,-0.705595851,0.158239812,0.651602089,-0.705643356,0.193344921,0.627107263,-0.707792461,0.164598018,0.64022541,-0.49959597,0.20255354,0.654909134,-0.702651083,0.190884501,0.65881443,-0.643336236,0.317075849,0.615495086,-0.677065909,0.173169822,0.662562668,-0.326449364,0.359343559,0.691568017,-0.90549022,0.122564793,0.707494557,-0.509765625,0.239969715,0.73070991,-1.03472209,0.068935692,0.743638337,-0.913278818,0.212153271,0.736001909,-1.122492909,0.051830087,0.753119528,-0.993552625,0.201834738,0.731385708,-1.097516537,0.05569097,0.752246022,-1.018650413,0.206971169,0.728397965,-1.029923558,0.064451873,0.749306202,-0.93978256,0.484909475,0.651042104,-0.098987773,0.456653625,0.702513874,0.098219045,0.641116023,0.701812148,-0.263736606,0.587308168,0.769072711,-0.079090118,0.792424262,0.707040727,0.15669629,0.66680491,0.714864075,0.665237188,0.812460482,0.703818679,0.195281833,0.677606165,0.698042691,0.742689371,0.874040127,0.730564058,0.039199673,0.750166893,0.721461713,0.715019822
0,0.185173571,0.658321381,-0.711359978,0.17588976,0.649135828,-0.735251725,0.17938751,0.646302998,-0.735159814,0.182964891,0.643260479,-0.735304415,0.167016506,0.653001785,-0.687426627,0.164130598,0.652978539,-0.687639594,0.161092192,0.652937174,-0.687691092,0.196331337,0.629152,-0.701663613,0.168157578,0.641788781,-0.489157349,0.204188943,0.656677604,-0.687131763,0.193617254,0.66023165,-0.626498461,0.316994965,0.615150332,-0.676666081,0.176954627,0.662256002,-0.328228772,0.360998034,0.691487908,-0.924724042,0.124899536,0.706452131,-0.517701805,0.240374669,0.730194926,-1.069703341,0.07083416,0.743290067,-0.922612786,0.212224811,0.73560524,-1.162581086,0.053371102,0.752761364,-1.005663633,0.201920494,0.731178582,-1.135675788,0.056855712,0.75151813,-1.032547474,0.207194388,0.727764547,-1.065478086,0.066053629,0.748373866,-0.95040834,0.485809863,0.650848687,-0.102705948,0.459399968,0.702501297,0.101938181,0.648600459,0.703586817,-0.21818009,0.587731481,0.769090414,-0.05109062,0.793072402,0.707993627,0.217636719,0.671899021,0.712785959,0.686116874,0.814747095,0.702452719,0.257937789,0.682702899,0.694354236,0.763221085,0.876578033,0.732152581,0.110212445,0.754019439,0.715936899,0.737975657
0,0.184794217,0.660479188,-0.678064108,0.175437033,0.651566327,-0.704291523,0.178883687,0.648892283,-0.70419246,0.182421893,0.645963669,-0.704327524,0.16691947,0.654996932,-0.654089987,0.164295733,0.654887855,-0.654284716,0.161535233,0.654752612,-0.654364526,0.197240964,0.630971432,-0.686505497,0.170632213,0.642518163,-0.462834597,0.204009876,0.659086525,-0.660256267,0.194203317,0.662413836,-0.596275151,0.316296697,0.616222799,-0.665434957,0.181751966,0.659998775,-0.31386438,0.361507326,0.690511525,-0.893371642,0.124112852,0.704674721,-0.471268177,0.24243018,0.730408549,-1.016466618,0.071382821,0.743463278,-0.841935635,0.215026557,0.735336483,-1.106950998,0.054384172,0.752857983,-0.920774996,0.204237878,0.731687844,-1.080097795,0.058081925,0.751767874,-0.950294554,0.209164113,0.728595614,-1.011924386,0.067083925,0.748538971,-0.870136082,0.487731665,0.65002054,-0.101794928,0.461343884,0.701784551,0.10102161,0.648953319,0.702069581,-0.235878646,0.588064611,0.767662525,-0.069466792,0.793597996,0.705486476,0.224609509,0.665120184,0.71232903,0.685375392,0.81626153,0.698740959,0.268303275,0.667779207,0.694482923,0.765060365,0.8749879,0.728806198,0.128761604,0.743032336,0.715588391,0.751259506
0,0.188407034,0.660341799,-0.714033246,0.178717822,0.651224256,-0.737662256,0.181993648,0.648483455,-0.737580538,0.185334042,0.645532548,-0.737744331,0.17019695,0.65476048,-0.689544499,0.16733849,0.654634535,-0.689734757,0.164244294,0.654499888,-0.68980521,0.197931305,0.631298304,-0.704026103,0.170809716,0.643314123,-0.490746349,0.20651868,0.658746541,-0.689835072,0.196815476,0.661846101,-0.628913879,0.318116337,0.616515219,-0.677277088,0.179084718,0.663190663,-0.325476438,0.362063736,0.69103992,-0.906643271,0.127593249,0.705586672,-0.492257237,0.242996275,0.729359269,-1.03215766,0.073523015,0.742818415,-0.878294349,0.214228243,0.734375358,-1.12031877,0.056040227,0.752364159,-0.955355048,0.20338276,0.73038727,-1.09270823,0.059145927,0.751596928,-0.981425881,0.209450424,0.72698915,-1.026509166,0.068303734,0.748432398,-0.90479815,0.48933664,0.64995116,-0.098560177,0.458330482,0.701482713,0.097864233,0.6434201,0.699484229,-0.256981105,0.588074028,0.764659166,-0.113636248,0.792210579,0.706376314,0.21580632,0.663983405,0.712306261,0.670985162,0.810755432,0.702444136,0.261319369,0.66941011,0.694053531,0.754090011,0.873067379,0.729885399,0.125136375,0.741590559,0.714572608,0.742799401
0,0.18777892,0.659736872,-0.732861102,0.178354412,0.65045774,-0.751444221,0.181594402,0.647811711,-0.751370013,0.184903502,0.644997597,-0.751535475,0.170155466,0.65367341,-0.706465125,0.167441428,0.653419614,-0.706650555,0.164522529,0.653155446,-0.706755459,0.198191881,0.631316006,-0.700359583,0.171740651,0.642752111,-0.500776231,0.206509352,0.658768058,-0.702546895,0.196716323,0.661653936,-0.645628452,0.318076253,0.616135478,-0.66470176,0.17748329,0.664765358,-0.334409326,0.36084789,0.691247761,-0.877554297,0.125043571,0.704854727,-0.485414177,0.242747158,0.730281532,-0.99426949,0.071314752,0.741036057,-0.847387433,0.213750094,0.735199273,-1.081056714,0.056555361,0.751912177,-0.92546016,0.202095926,0.731184423,-1.055714965,0.061071783,0.751136541,-0.950445831,0.207859248,0.728061318,-0.989725053,0.069738418,0.747261941,-0.873293042,0.490315974,0.648110151,-0.088605717,0.456372112,0.699447155,0.087872997,0.646015823,0.699684381,-0.202031955,0.585119009,0.763271034,-0.167904228,0.787584782,0.706638336,0.288542449,0.669054151,0.712128043,0.596021354,0.799930036,0.7017923,0.334955543,0.672274411,0.689914584,0.676779985,0.86742425,0.729435265,0.191195279,0.746662378,0.714847744,0.65410918
0,0.188670948,0.659704983,-0.711006284,0.179694563,0.650435984,-0.728441477,0.182964563,0.647812724,-0.728375077,0.186333969,0.645019531,-0.728543878,0.171137184,0.653681755,-0.683642507,0.168172181,0.653468013,-0.68382138,0.1649791,0.653260708,-0.683941782,0.199525118,0.631173611,-0.678879797,0.172065943,0.642967463,-0.480276525,0.207080841,0.658914089,-0.681832075,0.1969437,0.661652505,-0.625148773,0.319128573,0.617631197,-0.645981073,0.177291453,0.664891124,-0.313242435,0.359334409,0.693191111,-0.837353289,0.126648903,0.704816341,-0.438301921,0.241938829,0.730085909,-0.932707667,0.072587371,0.740478575,-0.774091482,0.213321328,0.735098004,-1.015455365,0.057621989,0.751353979,-0.846939623,0.201163203,0.730951548,-0.991251647,0.062259082,0.750846267,-0.872685015,0.206842214,0.727764368,-0.927992225,0.070854306,0.74706775,-0.79951942,0.490131408,0.64816016,-0.086687252,0.45566532,0.699146867,0.086007945,0.643968821,0.698620558,-0.20130159,0.58302778,0.761979342,-0.175732911,0.788599133,0.707197905,0.261018693,0.66833657,0.711646318,0.562317133,0.801161647,0.702752054,0.304180175,0.670952916,0.687929273,0.64015466,0.868543386,0.729669929,0.15825212,0.745389283,0.714232683,0.616533577
0,0.190206766,0.660081387,-0.713970363,0.181220472,0.650671542,-0.731434882,0.184668675,0.648028672,-0.731362343,0.188122734,0.645171702,-0.731526017,0.172182679,0.654005051,-0.687374771,0.169444293,0.653891861,-0.687557697,0.166570127,0.653864503,-0.687657118,0.201153591,0.631153107,-0.67706573,0.172809958,0.644739807,-0.481555611,0.207321256,0.659171939,-0.682765841,0.197630897,0.662239552,-0.626933992,0.315774739,0.61562711,-0.646201968,0.181528687,0.663625836,-0.314887911,0.359746903,0.690222383,-0.849880993,0.124176174,0.708674729,-0.47594282,0.243194133,0.730843306,-0.947095633,0.0729855,0.743186295,-0.846376121,0.21461165,0.735376239,-1.028154254,0.058535066,0.753514528,-0.921978176,0.203903735,0.731318891,-1.004761815,0.061961208,0.751943052,-0.946048379,0.208968967,0.728450298,-0.942351639,0.070556611,0.748169124,-0.871885777,0.49242419,0.64714396,-0.090389453,0.459275991,0.699296355,0.089727633,0.642596543,0.698600233,-0.242839664,0.584344208,0.76074332,-0.185390562,0.789223313,0.706609547,0.203066126,0.673395872,0.711522937,0.56103152,0.801525295,0.702227831,0.24449119,0.674616814,0.68693012,0.63936305,0.868683696,0.729814589,0.101799004,0.747727513,0.7143206,0.62214905
0,0.191897377,0.66109401,-0.744888961,0.183437049,0.650709867,-0.76006192,0.187262267,0.647886515,-0.759999096,0.191204935,0.644837916,-0.760178208,0.174004644,0.654330432,-0.719814241,0.171231419,0.654197454,-0.719997466,0.168432146,0.654091239,-0.720102429,0.203078136,0.630950749,-0.68800813,0.174376398,0.644203365,-0.509781241,0.208891422,0.659667969,-0.705795646,0.198645577,0.662923038,-0.655034244,0.315987468,0.615500331,-0.649075449,0.176069677,0.664477229,-0.326084346,0.356171072,0.691276073,-0.856082916,0.131548882,0.711331069,-0.494519711,0.245236486,0.729529202,-0.970830381,0.077318132,0.743223667,-0.878375828,0.217218965,0.734122694,-1.053276539,0.0611904,0.754658103,-0.955349922,0.206424177,0.729930282,-1.032630801,0.063554406,0.753139555,-0.977613091,0.211408854,0.727175474,-0.967353821,0.072760314,0.749058783,-0.903190851,0.491730154,0.646050572,-0.09039668,0.45666647,0.698867142,0.0897443,0.643843949,0.698888004,-0.221523151,0.583899915,0.758588612,-0.168202952,0.790263474,0.706058621,0.227483898,0.670095921,0.709913313,0.58459276,0.804560244,0.700439513,0.268958926,0.676045656,0.685445011,0.663846612,0.870343447,0.730425119,0.123958267,0.745741606,0.712971807,0.646155953
0,0.195958227,0.660788774,-0.768697858,0.18820776,0.650521874,-0.786427975,0.191731721,0.647824705,-0.786338151,0.195224911,0.644942045,-0.786502659,0.178743124,0.653990328,-0.7451877,0.175714374,0.653846025,-0.745381951,0.172526985,0.653723717,-0.74546355,0.205919176,0.630821705,-0.71928823,0.175960064,0.643802941,-0.537330568,0.211155072,0.659369171,-0.731309831,0.201026112,0.662728786,-0.679455042,0.31653288,0.614958167,-0.681647837,0.175439268,0.662747979,-0.362053603,0.353274703,0.690854311,-0.904376388,0.130332947,0.709209681,-0.570216358,0.2443932,0.729519665,-1.02395761,0.078707367,0.742262363,-0.996296585,0.216037437,0.733823061,-1.110807061,0.061927285,0.753771961,-1.080331922,0.20591341,0.729568362,-1.089099646,0.06434238,0.752586603,-1.102825999,0.210864156,0.726837993,-1.020638108,0.073634356,0.748545229,-1.02229619,0.489507705,0.645387292,-0.090372689,0.455551237,0.697412908,0.089658014,0.639063597,0.700589597,-0.219445497,0.581153929,0.759122789,-0.16346097,0.785449028,0.706144929,0.234275982,0.658665478,0.711133957,0.614270985,0.797619522,0.700923979,0.276820302,0.663680792,0.688433528,0.696581542,0.867095947,0.729943216,0.139892161,0.735001385,0.711977899,0.688866496
